0 1 2
761000.0 5729000.0 1760.783203
762000.0 5729000.0 1759.930176
763000.0 5729000.0 1758.000977
764000.0 5729000.0 1755.009277
765000.0 5729000.0 1751.026855
766000.0 5729000.0 1746.187988
767000.0 5729000.0 1740.693848
768000.0 5729000.0 1734.795898
769000.0 5729000.0 1728.780273
770000.0 5729000.0 1722.941406
771000.0 5729000.0 1717.536133
772000.0 5729000.0 1712.746094
773000.0 5729000.0 1708.613281
774000.0 5729000.0 1704.990234
775000.0 5729000.0 1701.475586
776000.0 5729000.0 1697.351563
777000.0 5729000.0 1691.536133
778000.0 5729000.0 1682.540039
779000.0 5729000.0 1668.491211
780000.0 5729000.0 1647.249023
781000.0 5729000.0 1616.732422
782000.0 5729000.0 1575.584961
783000.0 5729000.0 1524.477539
784000.0 5729000.0 1468.758789
785000.0 5729000.0 1423.147461
786000.0 5729000.0 1410.404297
787000.0 5729000.0 1465.856445
788000.0 5729000.0 1589.34082
789000.0 5729000.0 1745.516602
790000.0 5729000.0 1921.040039
791000.0 5729000.0 2104.495605
792000.0 5729000.0 2284.84082
793000.0 5729000.0 2451.069824
794000.0 5729000.0 2592.297363
795000.0 5729000.0 2699.25293
796000.0 5729000.0 2768.598144
754000.0 5728000.0 1726.025879
755000.0 5728000.0 1729.788574
756000.0 5728000.0 1732.879883
757000.0 5728000.0 1735.241211
758000.0 5728000.0 1736.800781
759000.0 5728000.0 1737.469727
760000.0 5728000.0 1737.158203
761000.0 5728000.0 1735.776367
762000.0 5728000.0 1733.249512
763000.0 5728000.0 1729.532227
764000.0 5728000.0 1724.621094
765000.0 5728000.0 1718.567383
766000.0 5728000.0 1711.479492
767000.0 5728000.0 1703.526367
768000.0 5728000.0 1694.930664
769000.0 5728000.0 1685.947266
770000.0 5728000.0 1676.839844
771000.0 5728000.0 1667.84668
772000.0 5728000.0 1659.135742
773000.0 5728000.0 1650.760742
774000.0 5728000.0 1642.604492
775000.0 5728000.0 1634.338867
776000.0 5728000.0 1625.37793
777000.0 5728000.0 1614.863281
778000.0 5728000.0 1601.674805
779000.0 5728000.0 1584.521484
780000.0 5728000.0 1562.151367
